id,author,created,modified,search_attrs,phrase
4a98f580-3e45-4f60-9128-8195f08bd995,Michael,1522167663007,1522406848300,"[{""short"": ""by Estelle Jimenez"", ""type"": ""Attendee"", ""name"": ""comment.postAuthor"", ""human"": ""wrote reply to {mention}'s post"", ""example"": ""Attenddes who wrote comment for Elon Musk post""}, {""short"": ""answered 'No'"", ""type"": ""text"", ""name"": ""poll.answerText"", ""example"": ""Attendees who answered Yes for poll 'Are you happy?'""}, {""short"": ""7 times"", ""type"": ""int"", ""name"": ""like.count"", ""human"": ""made {freq} likes"", ""example"": ""Attendees who made more than 30 likes""}]",Who is replying to estelle jimeneze's post 
4a98f580-3e45-4f60-9128-8195f08bd995,Michael,1522167663007,1522406848300,"[{""short"": ""5 times"", ""type"": ""int"", ""name"": ""pageView.count"", ""example"": ""Attendees who viewed sponsor page with Tesla more than 5 times""}, {""short"": ""has Vida as first name"", ""type"": ""text"", ""name"": ""profile.firstName"", ""example"": ""Attendees with first name James""}, {""short"": ""with 2 stars"", ""name"": ""rating.value""}]",Find everyone who viewed a page 5 times
4a98f580-3e45-4f60-9128-8195f08bd995,Michael,1522167663007,1522406848300,"[{""short"": ""5 times"", ""type"": ""int"", ""name"": ""pageView.count"", ""example"": ""Attendees who viewed sponsor page with Tesla more than 5 times""}, {""short"": ""has Vida as first name"", ""type"": ""text"", ""name"": ""profile.firstName"", ""example"": ""Attendees with first name James""}, {""short"": ""with 2 stars"", ""name"": ""rating.value""}]",find everyone named vida
4a98f580-3e45-4f60-9128-8195f08bd995,Michael,1522167663007,1522406848300,"[{""short"": ""5 times"", ""type"": ""int"", ""name"": ""pageView.count"", ""example"": ""Attendees who viewed sponsor page with Tesla more than 5 times""}, {""short"": ""has Vida as first name"", ""type"": ""text"", ""name"": ""profile.firstName"", ""example"": ""Attendees with first name James""}, {""short"": ""with 2 stars"", ""name"": ""rating.value""}]",find everyone who's name is vida
4a98f580-3e45-4f60-9128-8195f08bd995,Michael,1522167663007,1522406848300,"[{""short"": ""5 times"", ""type"": ""int"", ""name"": ""pageView.count"", ""example"": ""Attendees who viewed sponsor page with Tesla more than 5 times""}, {""short"": ""has Vida as first name"", ""type"": ""text"", ""name"": ""profile.firstName"", ""example"": ""Attendees with first name James""}, {""short"": ""with 2 stars"", ""name"": ""rating.value""}]",find people named vida
4a98f580-3e45-4f60-9128-8195f08bd995,Michael,1522167663007,1522406848300,"[{""short"": ""5 times"", ""type"": ""int"", ""name"": ""pageView.count"", ""example"": ""Attendees who viewed sponsor page with Tesla more than 5 times""}, {""short"": ""has Vida as first name"", ""type"": ""text"", ""name"": ""profile.firstName"", ""example"": ""Attendees with first name James""}, {""short"": ""with 2 stars"", ""name"": ""rating.value""}]",find vida
0ea9794f-5d2f-4772-b481-49d9c691cba2,Andrew Sennik,1522172346996,1522412894449,"[{""short"": ""used app 0 times"", ""type"": ""int"", ""name"": ""appSessions.count"", ""example"": ""Attendees with less than 10 app sessions""}, {""short"": ""has Rodriguez as last name"", ""type"": ""text"", ""name"": ""profile.lastName"", ""example"": ""Attendees with last name Bond""}, {""short"": ""7 times"", ""type"": ""int"", ""name"": ""fileDownload.count"", ""example"": ""Attendees who viewed sponsor page with Tesla more than 5 times""}]","Find all attendees that used the app 0 times, downloaded 7 files, and has Rodriguez as the last name."
0ea9794f-5d2f-4772-b481-49d9c691cba2,Andrew Sennik,1522172346996,1522412894449,"[{""short"": ""used app 0 times"", ""type"": ""int"", ""name"": ""appSessions.count"", ""example"": ""Attendees with less than 10 app sessions""}, {""short"": ""has Rodriguez as last name"", ""type"": ""text"", ""name"": ""profile.lastName"", ""example"": ""Attendees with last name Bond""}, {""short"": ""7 times"", ""type"": ""int"", ""name"": ""fileDownload.count"", ""example"": ""Attendees who viewed sponsor page with Tesla more than 5 times""}]",Find all attendees with Rodriguez for the last name who didn't use the app and made 7 file downloads.
0ea9794f-5d2f-4772-b481-49d9c691cba2,Andrew Sennik,1522172346996,1522412894449,"[{""short"": ""used app 0 times"", ""type"": ""int"", ""name"": ""appSessions.count"", ""example"": ""Attendees with less than 10 app sessions""}, {""short"": ""has Rodriguez as last name"", ""type"": ""text"", ""name"": ""profile.lastName"", ""example"": ""Attendees with last name Bond""}, {""short"": ""7 times"", ""type"": ""int"", ""name"": ""fileDownload.count"", ""example"": ""Attendees who viewed sponsor page with Tesla more than 5 times""}]","Find all attendees that have downloaded  7 files from the app, whose surname is Rodriguez, and who opened the app 0 times."
0ea9794f-5d2f-4772-b481-49d9c691cba2,Andrew Sennik,1522172346996,1522412894449,"[{""short"": ""used app 0 times"", ""type"": ""int"", ""name"": ""appSessions.count"", ""example"": ""Attendees with less than 10 app sessions""}, {""short"": ""has Rodriguez as last name"", ""type"": ""text"", ""name"": ""profile.lastName"", ""example"": ""Attendees with last name Bond""}, {""short"": ""7 times"", ""type"": ""int"", ""name"": ""fileDownload.count"", ""example"": ""Attendees who viewed sponsor page with Tesla more than 5 times""}]","Find all attendees who opened the app 0 times, has Rodriguez for the last name, and made 7 file downloads. "
0ea9794f-5d2f-4772-b481-49d9c691cba2,Andrew Sennik,1522172346996,1522412894449,"[{""short"": ""used app 0 times"", ""type"": ""int"", ""name"": ""appSessions.count"", ""example"": ""Attendees with less than 10 app sessions""}, {""short"": ""has Rodriguez as last name"", ""type"": ""text"", ""name"": ""profile.lastName"", ""example"": ""Attendees with last name Bond""}, {""short"": ""7 times"", ""type"": ""int"", ""name"": ""fileDownload.count"", ""example"": ""Attendees who viewed sponsor page with Tesla more than 5 times""}]","Find all attendees whose last name equals Rodriguez, who made 7 file downloads and used the app 0 times."
0ea9794f-5d2f-4772-b481-49d9c691cba2,Andrew Sennik,1522172346996,1522412894449,"[{""short"": ""answered 'No'"", ""type"": ""text"", ""name"": ""poll.answerText"", ""example"": ""Attendees who answered Yes for poll 'Are you happy?'""}, {""short"": ""<em>(post)</em> with negative sentiment"", ""type"": ""Sentiment"", ""name"": ""comment.postSentiment"", ""human"": ""wrote reply to {sentiment} post"", ""example"": ""Attendees who wrote comment for negative post with Boring""}, {""short"": ""with positive sentiment"", ""type"": ""Sentiment"", ""name"": ""like.postSentiment"", ""human"": ""liked {sentiment} post"", ""example"": ""Attendees who liked positive post with Tesla""}]","Find all attendees that answered 'No' to a poll, created a post with negative sentiment, and liked a post with positive sentiment."
0ea9794f-5d2f-4772-b481-49d9c691cba2,Andrew Sennik,1522172346996,1522412894449,"[{""short"": ""answered 'No'"", ""type"": ""text"", ""name"": ""poll.answerText"", ""example"": ""Attendees who answered Yes for poll 'Are you happy?'""}, {""short"": ""<em>(post)</em> with negative sentiment"", ""type"": ""Sentiment"", ""name"": ""comment.postSentiment"", ""human"": ""wrote reply to {sentiment} post"", ""example"": ""Attendees who wrote comment for negative post with Boring""}, {""short"": ""with positive sentiment"", ""type"": ""Sentiment"", ""name"": ""like.postSentiment"", ""human"": ""liked {sentiment} post"", ""example"": ""Attendees who liked positive post with Tesla""}]","Find all attendees that created a post with negative sentiment, answered 'No' to a poll,  and liked a post with positive sentiment."
0ea9794f-5d2f-4772-b481-49d9c691cba2,Andrew Sennik,1522172346996,1522412894449,"[{""short"": ""answered 'No'"", ""type"": ""text"", ""name"": ""poll.answerText"", ""example"": ""Attendees who answered Yes for poll 'Are you happy?'""}, {""short"": ""<em>(post)</em> with negative sentiment"", ""type"": ""Sentiment"", ""name"": ""comment.postSentiment"", ""human"": ""wrote reply to {sentiment} post"", ""example"": ""Attendees who wrote comment for negative post with Boring""}, {""short"": ""with positive sentiment"", ""type"": ""Sentiment"", ""name"": ""like.postSentiment"", ""human"": ""liked {sentiment} post"", ""example"": ""Attendees who liked positive post with Tesla""}]","Find all attendees that liked a post with positive sentiment, answered 'No' to a poll, and created a post with negative sentiment."
0ea9794f-5d2f-4772-b481-49d9c691cba2,Andrew Sennik,1522172346996,1522412894449,"[{""short"": ""answered 'No'"", ""type"": ""text"", ""name"": ""poll.answerText"", ""example"": ""Attendees who answered Yes for poll 'Are you happy?'""}, {""short"": ""<em>(post)</em> with negative sentiment"", ""type"": ""Sentiment"", ""name"": ""comment.postSentiment"", ""human"": ""wrote reply to {sentiment} post"", ""example"": ""Attendees who wrote comment for negative post with Boring""}, {""short"": ""with positive sentiment"", ""type"": ""Sentiment"", ""name"": ""like.postSentiment"", ""human"": ""liked {sentiment} post"", ""example"": ""Attendees who liked positive post with Tesla""}]","Finds all attendees whose post has negative sentiment, who liked someone else's post with positive sentiment, and responded 'No' to a poll. "
0ea9794f-5d2f-4772-b481-49d9c691cba2,Andrew Sennik,1522172346996,1522412894449,"[{""short"": ""answered 'No'"", ""type"": ""text"", ""name"": ""poll.answerText"", ""example"": ""Attendees who answered Yes for poll 'Are you happy?'""}, {""short"": ""<em>(post)</em> with negative sentiment"", ""type"": ""Sentiment"", ""name"": ""comment.postSentiment"", ""human"": ""wrote reply to {sentiment} post"", ""example"": ""Attendees who wrote comment for negative post with Boring""}, {""short"": ""with positive sentiment"", ""type"": ""Sentiment"", ""name"": ""like.postSentiment"", ""human"": ""liked {sentiment} post"", ""example"": ""Attendees who liked positive post with Tesla""}]","Find all attendees posted at least one post with negative sentiment, liked a post with positive sentiment, and responded 'No' to a poll."
0ea9794f-5d2f-4772-b481-49d9c691cba2,Andrew Sennik,1522172346996,1522412894449,"[{""short"": ""with question 'Do you sleep with your sheets tucked in?'"", ""type"": ""text"", ""name"": ""poll.questionText"", ""example"": ""Attendees who answered for poll 'Are you happy?'""}, {""short"": ""7 times"", ""type"": ""int"", ""name"": ""rating.count"", ""example"": ""Attendees who viewed sponsor page with Tesla more than 5 times""}, {""short"": ""1 times"", ""type"": ""int"", ""name"": ""ad.count"", ""example"": ""Attendees who clicked on ad more than 2 times""}]","Find all attendees that participated in a poll with the question 'Do you sleep with your sheets tucked in?', rated a page 7 times, and clicked on an ad 1 time. "
0ea9794f-5d2f-4772-b481-49d9c691cba2,Andrew Sennik,1522172346996,1522412894449,"[{""short"": ""with question 'Do you sleep with your sheets tucked in?'"", ""type"": ""text"", ""name"": ""poll.questionText"", ""example"": ""Attendees who answered for poll 'Are you happy?'""}, {""short"": ""7 times"", ""type"": ""int"", ""name"": ""rating.count"", ""example"": ""Attendees who viewed sponsor page with Tesla more than 5 times""}, {""short"": ""1 times"", ""type"": ""int"", ""name"": ""ad.count"", ""example"": ""Attendees who clicked on ad more than 2 times""}]","Find all attendees that rated a page 7 times, participated in a poll with the question 'Do you sleep with your sheets tucked in?', and clicked on an ad 1 time. "
0ea9794f-5d2f-4772-b481-49d9c691cba2,Andrew Sennik,1522172346996,1522412894449,"[{""short"": ""with question 'Do you sleep with your sheets tucked in?'"", ""type"": ""text"", ""name"": ""poll.questionText"", ""example"": ""Attendees who answered for poll 'Are you happy?'""}, {""short"": ""7 times"", ""type"": ""int"", ""name"": ""rating.count"", ""example"": ""Attendees who viewed sponsor page with Tesla more than 5 times""}, {""short"": ""1 times"", ""type"": ""int"", ""name"": ""ad.count"", ""example"": ""Attendees who clicked on ad more than 2 times""}]","Find all attendees that clicked on an ad 1 time, rated a page 7 times, and participated in a poll with the question 'Do you sleep with your sheets tucked in?'"
0ea9794f-5d2f-4772-b481-49d9c691cba2,Andrew Sennik,1522172346996,1522412894449,"[{""short"": ""with question 'Do you sleep with your sheets tucked in?'"", ""type"": ""text"", ""name"": ""poll.questionText"", ""example"": ""Attendees who answered for poll 'Are you happy?'""}, {""short"": ""7 times"", ""type"": ""int"", ""name"": ""rating.count"", ""example"": ""Attendees who viewed sponsor page with Tesla more than 5 times""}, {""short"": ""1 times"", ""type"": ""int"", ""name"": ""ad.count"", ""example"": ""Attendees who clicked on ad more than 2 times""}]","Find all attendees that gave a rating to a page 7 times, interacted with an ad 1 time, and voted on a poll with the question 'Do you sleep with your sheets tucked in?'"
0ea9794f-5d2f-4772-b481-49d9c691cba2,Andrew Sennik,1522172346996,1522412894449,"[{""short"": ""with question 'Do you sleep with your sheets tucked in?'"", ""type"": ""text"", ""name"": ""poll.questionText"", ""example"": ""Attendees who answered for poll 'Are you happy?'""}, {""short"": ""7 times"", ""type"": ""int"", ""name"": ""rating.count"", ""example"": ""Attendees who viewed sponsor page with Tesla more than 5 times""}, {""short"": ""1 times"", ""type"": ""int"", ""name"": ""ad.count"", ""example"": ""Attendees who clicked on ad more than 2 times""}]","Find all attendees that answered 'Do you sleep with your sheets tucked in?' in a poll, rated 7 pages, and clicked an ad 1 time. "
0ea9794f-5d2f-4772-b481-49d9c691cba2,Andrew Sennik,1522172346996,1522412894449,"[{""short"": ""has Administrative Generalist/Specialist position"", ""type"": ""text"", ""name"": ""profile.position"", ""example"": ""Attendees with CEO position, *Find all CEO""}, {""short"": ""has (290) 448-8241 as phone"", ""type"": ""text"", ""name"": ""profile.phone"", ""example"": ""1""}, {""short"": ""contains 'pragmatic'"", ""type"": ""text"", ""name"": ""like.postText"", ""human"": ""liked post '{post-text}'"", ""example"": ""Attendees who liked post with Tesla""}]","Find all attendees with Administrative Generalist/Specialist in the position field, whose phone number equals (290) 448-8241, and who liked a post that contains 'pragmatic'"
0ea9794f-5d2f-4772-b481-49d9c691cba2,Andrew Sennik,1522172346996,1522412894449,"[{""short"": ""has Administrative Generalist/Specialist position"", ""type"": ""text"", ""name"": ""profile.position"", ""example"": ""Attendees with CEO position, *Find all CEO""}, {""short"": ""has (290) 448-8241 as phone"", ""type"": ""text"", ""name"": ""profile.phone"", ""example"": ""1""}, {""short"": ""contains 'pragmatic'"", ""type"": ""text"", ""name"": ""like.postText"", ""human"": ""liked post '{post-text}'"", ""example"": ""Attendees who liked post with Tesla""}]","Find all attendees with the phone number (290) 448-8241, who liked a post with the word 'pragmatic', and have Administrative Generalist/Specialist position. "
0ea9794f-5d2f-4772-b481-49d9c691cba2,Andrew Sennik,1522172346996,1522412894449,"[{""short"": ""has Administrative Generalist/Specialist position"", ""type"": ""text"", ""name"": ""profile.position"", ""example"": ""Attendees with CEO position, *Find all CEO""}, {""short"": ""has (290) 448-8241 as phone"", ""type"": ""text"", ""name"": ""profile.phone"", ""example"": ""1""}, {""short"": ""contains 'pragmatic'"", ""type"": ""text"", ""name"": ""like.postText"", ""human"": ""liked post '{post-text}'"", ""example"": ""Attendees who liked post with Tesla""}]","Find all attendees who liked a post containing 'pragmatic', who holds the position of Administrative Generalist/Specialist, and whose phone number is (290) 448-8241"
0ea9794f-5d2f-4772-b481-49d9c691cba2,Andrew Sennik,1522172346996,1522412894449,"[{""short"": ""has Administrative Generalist/Specialist position"", ""type"": ""text"", ""name"": ""profile.position"", ""example"": ""Attendees with CEO position, *Find all CEO""}, {""short"": ""has (290) 448-8241 as phone"", ""type"": ""text"", ""name"": ""profile.phone"", ""example"": ""1""}, {""short"": ""contains 'pragmatic'"", ""type"": ""text"", ""name"": ""like.postText"", ""human"": ""liked post '{post-text}'"", ""example"": ""Attendees who liked post with Tesla""}]","Find all attendees whose profile details contain the phone number (290) 448-8241, who left at least one like on a post with the word 'pragmatic' and has Administrative Generalist/Specialist position"
0ea9794f-5d2f-4772-b481-49d9c691cba2,Andrew Sennik,1522172346996,1522412894449,"[{""short"": ""has Administrative Generalist/Specialist position"", ""type"": ""text"", ""name"": ""profile.position"", ""example"": ""Attendees with CEO position, *Find all CEO""}, {""short"": ""has (290) 448-8241 as phone"", ""type"": ""text"", ""name"": ""profile.phone"", ""example"": ""1""}, {""short"": ""contains 'pragmatic'"", ""type"": ""text"", ""name"": ""like.postText"", ""human"": ""liked post '{post-text}'"", ""example"": ""Attendees who liked post with Tesla""}]","Find all Administrative Generalist/Specialists, with the phone number (290) 448-8241, who liked a post containing the word 'pragmatic'"
0ea9794f-5d2f-4772-b481-49d9c691cba2,Andrew Sennik,1522172346996,1522412894449,"[{""short"": ""has Administrative Generalist/Specialist position"", ""type"": ""text"", ""name"": ""profile.position"", ""example"": ""Attendees with CEO position, *Find all CEO""}, {""short"": ""has (290) 448-8241 as phone"", ""type"": ""text"", ""name"": ""profile.phone"", ""example"": ""1""}, {""short"": ""contains 'pragmatic'"", ""type"": ""text"", ""name"": ""like.postText"", ""human"": ""liked post '{post-text}'"", ""example"": ""Attendees who liked post with Tesla""}]","Find all attendees whose profile details contain Administrative Generalist/Specialist position for the position, and (290) 448-8241 for the phone number, who liked a post that contains 'pragmatic'"
0ea9794f-5d2f-4772-b481-49d9c691cba2,Andrew Sennik,1522172346996,1522412894449,"[{""short"": ""has Nancie as first name"", ""type"": ""text"", ""name"": ""profile.firstName"", ""example"": ""Attendees with first name James""}, {""short"": ""7 times"", ""name"": ""poll.count""}, {""short"": ""contains 'concussion'"", ""type"": ""text"", ""name"": ""notes.content"", ""example"": ""Attendees who viewed page with SpaceX""}]","Find all attendees whose first name is Nancie, who participated in 7 polls, and saved a note that contains 'concussion'"
0ea9794f-5d2f-4772-b481-49d9c691cba2,Andrew Sennik,1522172346996,1522412894449,"[{""short"": ""has Nancie as first name"", ""type"": ""text"", ""name"": ""profile.firstName"", ""example"": ""Attendees with first name James""}, {""short"": ""7 times"", ""name"": ""poll.count""}, {""short"": ""contains 'concussion'"", ""type"": ""text"", ""name"": ""notes.content"", ""example"": ""Attendees who viewed page with SpaceX""}]","Find all attendees that have Nancie as the first name, who participated in a poll 7 times, and left a note on a page that contains 'concussion'"
0ea9794f-5d2f-4772-b481-49d9c691cba2,Andrew Sennik,1522172346996,1522412894449,"[{""short"": ""has Nancie as first name"", ""type"": ""text"", ""name"": ""profile.firstName"", ""example"": ""Attendees with first name James""}, {""short"": ""7 times"", ""name"": ""poll.count""}, {""short"": ""contains 'concussion'"", ""type"": ""text"", ""name"": ""notes.content"", ""example"": ""Attendees who viewed page with SpaceX""}]","Find all attendees that saved a note containing the word 'concussion', who voted on 7 polls, and has Nancie as first name"
0ea9794f-5d2f-4772-b481-49d9c691cba2,Andrew Sennik,1522172346996,1522412894449,"[{""short"": ""has Nancie as first name"", ""type"": ""text"", ""name"": ""profile.firstName"", ""example"": ""Attendees with first name James""}, {""short"": ""7 times"", ""name"": ""poll.count""}, {""short"": ""contains 'concussion'"", ""type"": ""text"", ""name"": ""notes.content"", ""example"": ""Attendees who viewed page with SpaceX""}]","Find all attendees who left a vote on 7 polls, whose first name equals Nancie, and who added a note with the word 'concussion'"
0ea9794f-5d2f-4772-b481-49d9c691cba2,Andrew Sennik,1522172346996,1522412894449,"[{""short"": ""has Nancie as first name"", ""type"": ""text"", ""name"": ""profile.firstName"", ""example"": ""Attendees with first name James""}, {""short"": ""7 times"", ""name"": ""poll.count""}, {""short"": ""contains 'concussion'"", ""type"": ""text"", ""name"": ""notes.content"", ""example"": ""Attendees who viewed page with SpaceX""}]","Find all attendees who created a note containing 'concussion', took part in 7 polls, and whose first name is Nancie"
0ea9794f-5d2f-4772-b481-49d9c691cba2,Andrew Sennik,1522172346996,1522412894449,"[{""short"": ""by Kristin Hansen"", ""type"": ""Attendee"", ""name"": ""comment.postAuthor"", ""human"": ""wrote reply to {mention}'s post"", ""example"": ""Attenddes who wrote comment for Elon Musk post""}, {""short"": ""1 times"", ""type"": ""int"", ""name"": ""ad.count"", ""example"": ""Attendees who clicked on ad more than 2 times""}, {""short"": ""has Samoa as location"", ""type"": ""text"", ""name"": ""profile.location"", ""example"": ""Attendees with Ukraine location, *Attendees from Ukraine""}]","Find all attendees that replied to a post by Kristin Hansen, clicked on an ad 1 time, and have Samoa as location"
0ea9794f-5d2f-4772-b481-49d9c691cba2,Andrew Sennik,1522172346996,1522412894449,"[{""short"": ""by Kristin Hansen"", ""type"": ""Attendee"", ""name"": ""comment.postAuthor"", ""human"": ""wrote reply to {mention}'s post"", ""example"": ""Attenddes who wrote comment for Elon Musk post""}, {""short"": ""1 times"", ""type"": ""int"", ""name"": ""ad.count"", ""example"": ""Attendees who clicked on ad more than 2 times""}, {""short"": ""has Samoa as location"", ""type"": ""text"", ""name"": ""profile.location"", ""example"": ""Attendees with Ukraine location, *Attendees from Ukraine""}]","Find all attendees who have Samoa as location, replied to a post by Kristin Hansen, and clicked on an ad 1 time"
0ea9794f-5d2f-4772-b481-49d9c691cba2,Andrew Sennik,1522172346996,1522412894449,"[{""short"": ""by Kristin Hansen"", ""type"": ""Attendee"", ""name"": ""comment.postAuthor"", ""human"": ""wrote reply to {mention}'s post"", ""example"": ""Attenddes who wrote comment for Elon Musk post""}, {""short"": ""1 times"", ""type"": ""int"", ""name"": ""ad.count"", ""example"": ""Attendees who clicked on ad more than 2 times""}, {""short"": ""has Samoa as location"", ""type"": ""text"", ""name"": ""profile.location"", ""example"": ""Attendees with Ukraine location, *Attendees from Ukraine""}]","Find all attendees who clicked on an ad 1 time, have Samoa as location, and replied to a post by Kristin Hansen."
0ea9794f-5d2f-4772-b481-49d9c691cba2,Andrew Sennik,1522172346996,1522412894449,"[{""short"": ""by Kristin Hansen"", ""type"": ""Attendee"", ""name"": ""comment.postAuthor"", ""human"": ""wrote reply to {mention}'s post"", ""example"": ""Attenddes who wrote comment for Elon Musk post""}, {""short"": ""1 times"", ""type"": ""int"", ""name"": ""ad.count"", ""example"": ""Attendees who clicked on ad more than 2 times""}, {""short"": ""has Samoa as location"", ""type"": ""text"", ""name"": ""profile.location"", ""example"": ""Attendees with Ukraine location, *Attendees from Ukraine""}]","Find all attendees who left a comment on a post by Kristin Hansen, clicked on 1 add, and have Samoa in profile details "
0ea9794f-5d2f-4772-b481-49d9c691cba2,Andrew Sennik,1522172346996,1522412894449,"[{""short"": ""by Kristin Hansen"", ""type"": ""Attendee"", ""name"": ""comment.postAuthor"", ""human"": ""wrote reply to {mention}'s post"", ""example"": ""Attenddes who wrote comment for Elon Musk post""}, {""short"": ""1 times"", ""type"": ""int"", ""name"": ""ad.count"", ""example"": ""Attendees who clicked on ad more than 2 times""}, {""short"": ""has Samoa as location"", ""type"": ""text"", ""name"": ""profile.location"", ""example"": ""Attendees with Ukraine location, *Attendees from Ukraine""}]","Find all attendees who have Samoa in profile details, left a comment on a post by Kristin Hansen, and clicked on 1 add."
0ea9794f-5d2f-4772-b481-49d9c691cba2,Andrew Sennik,1522172346996,1522412894449,"[{""short"": ""by Kristin Hansen"", ""type"": ""Attendee"", ""name"": ""comment.postAuthor"", ""human"": ""wrote reply to {mention}'s post"", ""example"": ""Attenddes who wrote comment for Elon Musk post""}, {""short"": ""1 times"", ""type"": ""int"", ""name"": ""ad.count"", ""example"": ""Attendees who clicked on ad more than 2 times""}, {""short"": ""has Samoa as location"", ""type"": ""text"", ""name"": ""profile.location"", ""example"": ""Attendees with Ukraine location, *Attendees from Ukraine""}]","Find all attendees who clicked on 1 add, have Samoa in profile details and left a comment on a post by Kristin Hansen."
0ea9794f-5d2f-4772-b481-49d9c691cba2,Andrew Sennik,1522172346996,1522412894449,"[{""short"": ""by Kristin Hansen"", ""type"": ""Attendee"", ""name"": ""comment.postAuthor"", ""human"": ""wrote reply to {mention}'s post"", ""example"": ""Attenddes who wrote comment for Elon Musk post""}, {""short"": ""1 times"", ""type"": ""int"", ""name"": ""ad.count"", ""example"": ""Attendees who clicked on ad more than 2 times""}, {""short"": ""has Samoa as location"", ""type"": ""text"", ""name"": ""profile.location"", ""example"": ""Attendees with Ukraine location, *Attendees from Ukraine""}]","Find all attendees from Samoa, who commented on  Kristin Hansen's post, and clicked on an ad 1 time"
0ea9794f-5d2f-4772-b481-49d9c691cba2,Andrew Sennik,1522172346996,1522412894449,"[{""short"": ""by Kristin Hansen"", ""type"": ""Attendee"", ""name"": ""comment.postAuthor"", ""human"": ""wrote reply to {mention}'s post"", ""example"": ""Attenddes who wrote comment for Elon Musk post""}, {""short"": ""1 times"", ""type"": ""int"", ""name"": ""ad.count"", ""example"": ""Attendees who clicked on ad more than 2 times""}, {""short"": ""has Samoa as location"", ""type"": ""text"", ""name"": ""profile.location"", ""example"": ""Attendees with Ukraine location, *Attendees from Ukraine""}]","Find all attendees that clicked on an ad 1 time, who commented on Kristin Hansen's post, and are from Samoa."
0ea9794f-5d2f-4772-b481-49d9c691cba2,Andrew Sennik,1522172346996,1522412894449,"[{""short"": ""by Kristin Hansen"", ""type"": ""Attendee"", ""name"": ""comment.postAuthor"", ""human"": ""wrote reply to {mention}'s post"", ""example"": ""Attenddes who wrote comment for Elon Musk post""}, {""short"": ""1 times"", ""type"": ""int"", ""name"": ""ad.count"", ""example"": ""Attendees who clicked on ad more than 2 times""}, {""short"": ""has Samoa as location"", ""type"": ""text"", ""name"": ""profile.location"", ""example"": ""Attendees with Ukraine location, *Attendees from Ukraine""}]","Find all attendees who commented on Kristin Hansen's post, clicked on an ad 1 time, and are from Samoa."
0ea9794f-5d2f-4772-b481-49d9c691cba2,Andrew Sennik,1522172346996,1522412894449,"[{""short"": ""with 'speaker' type"", ""type"": ""PageType"", ""name"": ""pageView.type"", ""example"": ""Attendees who viewed sponsor page""}, {""short"": ""with negative sentiment"", ""type"": ""Sentiment"", ""name"": ""post.sentiment"", ""human"": ""wrote {sentiment} post"", ""example"": ""Attendees who wrote positive post with Tesla""}, {""short"": ""answered 'No'"", ""type"": ""text"", ""name"": ""poll.answerText"", ""example"": ""Attendees who answered Yes for poll 'Are you happy?'""}]","Find all attendees that viewed a page with 'speaker' type, wrote a post with negative sentiment, and answered 'No' to a poll."
0ea9794f-5d2f-4772-b481-49d9c691cba2,Andrew Sennik,1522172346996,1522412894449,"[{""short"": ""with 'speaker' type"", ""type"": ""PageType"", ""name"": ""pageView.type"", ""example"": ""Attendees who viewed sponsor page""}, {""short"": ""with negative sentiment"", ""type"": ""Sentiment"", ""name"": ""post.sentiment"", ""human"": ""wrote {sentiment} post"", ""example"": ""Attendees who wrote positive post with Tesla""}, {""short"": ""answered 'No'"", ""type"": ""text"", ""name"": ""poll.answerText"", ""example"": ""Attendees who answered Yes for poll 'Are you happy?'""}]","Find all attendees that answered 'No' to a poll, viewed a page with 'speaker' type, and wrote a post with negative sentiment."
0ea9794f-5d2f-4772-b481-49d9c691cba2,Andrew Sennik,1522172346996,1522412894449,"[{""short"": ""with 'speaker' type"", ""type"": ""PageType"", ""name"": ""pageView.type"", ""example"": ""Attendees who viewed sponsor page""}, {""short"": ""with negative sentiment"", ""type"": ""Sentiment"", ""name"": ""post.sentiment"", ""human"": ""wrote {sentiment} post"", ""example"": ""Attendees who wrote positive post with Tesla""}, {""short"": ""answered 'No'"", ""type"": ""text"", ""name"": ""poll.answerText"", ""example"": ""Attendees who answered Yes for poll 'Are you happy?'""}]","Find all attendees that wrote a post with negative sentiment, answered 'No' to a poll, and viewed a page with 'speaker' type. "
0ea9794f-5d2f-4772-b481-49d9c691cba2,Andrew Sennik,1522172346996,1522412894449,"[{""short"": ""with 'speaker' type"", ""type"": ""PageType"", ""name"": ""pageView.type"", ""example"": ""Attendees who viewed sponsor page""}, {""short"": ""with negative sentiment"", ""type"": ""Sentiment"", ""name"": ""post.sentiment"", ""human"": ""wrote {sentiment} post"", ""example"": ""Attendees who wrote positive post with Tesla""}, {""short"": ""answered 'No'"", ""type"": ""text"", ""name"": ""poll.answerText"", ""example"": ""Attendees who answered Yes for poll 'Are you happy?'""}]","Find all attendees that visited a page with type 'speaker', added a post with negative sentiment, and voted with 'No' in a poll. "
