Unnamed: 0,id,phrase,replacements
497,0ea9794f-5d2f-4772-b481-49d9c691cba2,made <number> file downloads,"{""number"": ""7""}"
498,0ea9794f-5d2f-4772-b481-49d9c691cba2,made <number> file downloads,"{""number"": ""7""}"
499,0ea9794f-5d2f-4772-b481-49d9c691cba2,visited a page that contains <post-word>,"{""post-word"": ""'biplane'""}"
500,0ea9794f-5d2f-4772-b481-49d9c691cba2,created <number> notes,"{""number"": ""3""}"
501,0ea9794f-5d2f-4772-b481-49d9c691cba2,created <number> notes,"{""number"": ""3""}"
502,0ea9794f-5d2f-4772-b481-49d9c691cba2,made <number> file downloads,"{""number"": ""7""}"
503,0ea9794f-5d2f-4772-b481-49d9c691cba2,visited a page that contains <post-word>,"{""post-word"": ""'biplane'""}"
504,0ea9794f-5d2f-4772-b481-49d9c691cba2,downloaded a file with name <file-name>,"{""file-name"": ""'presentation.pptx'""}"
505,0ea9794f-5d2f-4772-b481-49d9c691cba2,liked a post with <sentiment> sentiment,"{""sentiment"": ""positive""}"
506,0ea9794f-5d2f-4772-b481-49d9c691cba2,connected <social-network>,"{""social-network"": ""facebook""}"
507,0ea9794f-5d2f-4772-b481-49d9c691cba2,connected <social-network>,"{""social-network"": ""facebook""}"
508,0ea9794f-5d2f-4772-b481-49d9c691cba2,downloaded a file with name <file-name>,"{""file-name"": ""'presentation.pptx'""}"
509,0ea9794f-5d2f-4772-b481-49d9c691cba2,liked a post with <sentiment> sentiment,"{""sentiment"": ""positive""}"
510,0ea9794f-5d2f-4772-b481-49d9c691cba2,liked a post with <sentiment> sentiment,"{""sentiment"": ""positive""}"
511,0ea9794f-5d2f-4772-b481-49d9c691cba2,connected <social-network>,"{""social-network"": ""facebook""}"
512,0ea9794f-5d2f-4772-b481-49d9c691cba2,downloaded a file with name <file-name>,"{""file-name"": ""'presentation.pptx'""}"
513,0ea9794f-5d2f-4772-b481-49d9c691cba2,made a download of a file which contains <file-name> in the name,"{""file-name"": ""'presentation.pptx'""}"
514,0ea9794f-5d2f-4772-b481-49d9c691cba2,liked a post with <sentiment> sentiment,"{""sentiment"": ""positive""}"
515,0ea9794f-5d2f-4772-b481-49d9c691cba2,linked <social-network> to their profile,"{""social-network"": ""facebook""}"
516,0ea9794f-5d2f-4772-b481-49d9c691cba2,linked <social-network> to their profile,"{""social-network"": ""facebook""}"
517,0ea9794f-5d2f-4772-b481-49d9c691cba2,made a download of a file which contains <file-name> in the name,"{""file-name"": ""'presentation.pptx'""}"
518,0ea9794f-5d2f-4772-b481-49d9c691cba2,liked a post with <sentiment> sentiment,"{""sentiment"": ""positive""}"
519,0ea9794f-5d2f-4772-b481-49d9c691cba2,liked a post with <sentiment> sentiment,"{""sentiment"": ""positive""}"
520,0ea9794f-5d2f-4772-b481-49d9c691cba2,linked <social-network> to their profile,"{""social-network"": ""facebook""}"
521,0ea9794f-5d2f-4772-b481-49d9c691cba2,made a download of a file which contains <file-name> in the name,"{""file-name"": ""'presentation.pptx'""}"
522,2dfad3f1-b93f-46aa-a2fa-20f390407243,clicked on ad by <company>,"{""company"": ""'AC Lens'""}"
523,2dfad3f1-b93f-46aa-a2fa-20f390407243,answered <poll-answer> in quick poll,"{""poll-answer"": ""'Yes'""}"
524,2dfad3f1-b93f-46aa-a2fa-20f390407243,wrote post mentioning <mention>,"{""mention"": ""Dorothy Larson""}"
525,2dfad3f1-b93f-46aa-a2fa-20f390407243,choose <poll-answer> answer in poll,"{""poll-answer"": ""'Yes'""}"
526,2dfad3f1-b93f-46aa-a2fa-20f390407243,mentioned <mention> in post,"{""mention"": ""Dorothy Larson""}"
527,2dfad3f1-b93f-46aa-a2fa-20f390407243,clicked on <company> ad,"{""company"": ""'AC Lens'""}"
528,2dfad3f1-b93f-46aa-a2fa-20f390407243,posts about <mention>,"{""mention"": ""Dorothy Larson""}"
529,2dfad3f1-b93f-46aa-a2fa-20f390407243,<poll-answer> answers in poll,"{""poll-answer"": ""'Yes'""}"
530,2dfad3f1-b93f-46aa-a2fa-20f390407243,clicks on ads published by <company>,"{""company"": ""'AC Lens'""}"
531,2dfad3f1-b93f-46aa-a2fa-20f390407243,participated in quick poll answering <poll-answer>,"{""poll-answer"": ""'Yes'""}"
532,2dfad3f1-b93f-46aa-a2fa-20f390407243,clicked on ad by <company>,"{""company"": ""'AC Lens'""}"
533,2dfad3f1-b93f-46aa-a2fa-20f390407243,wrote post with <mention>s mention,"{""mention"": ""Dorothy Larson'""}"
534,2dfad3f1-b93f-46aa-a2fa-20f390407243,clicked on <company> ad,"{""company"": ""'AC Lens'""}"
535,2dfad3f1-b93f-46aa-a2fa-20f390407243,voted <poll-answer> in poll,"{""poll-answer"": ""'Yes'""}"
536,2dfad3f1-b93f-46aa-a2fa-20f390407243,posted about <mention>,"{""mention"": ""Dorothy Larson""}"
537,2dfad3f1-b93f-46aa-a2fa-20f390407243,choose <poll-answer> in poll,"{""poll-answer"": ""'Yes'""}"
538,2dfad3f1-b93f-46aa-a2fa-20f390407243,wrote post with mention of <mention>,"{""mention"": ""Dorothy Larson""}"
539,2dfad3f1-b93f-46aa-a2fa-20f390407243,clicked on ad created by <company>,"{""company"": ""'AC Lens'""}"
540,2dfad3f1-b93f-46aa-a2fa-20f390407243,viewed <page-type> pages,"{""page-type"": ""session""}"
541,2dfad3f1-b93f-46aa-a2fa-20f390407243,answered <poll-answer> in poll,"{""poll-answer"": ""'Yes'""}"
542,2dfad3f1-b93f-46aa-a2fa-20f390407243,downloaded file <number> times,"{""number"": ""9""}"
543,2dfad3f1-b93f-46aa-a2fa-20f390407243,downloaded a file <number> times,"{""number"": ""9""}"
544,2dfad3f1-b93f-46aa-a2fa-20f390407243,choose <poll-answer> option in quick poll,"{""poll-answer"": ""'Yes'""}"
545,2dfad3f1-b93f-46aa-a2fa-20f390407243,viewed page with <page-type> type,"{""page-type"": ""'session'""}"
546,2dfad3f1-b93f-46aa-a2fa-20f390407243,choose <poll-answer> answer in poll,"{""poll-answer"": ""'Yes'""}"
547,2dfad3f1-b93f-46aa-a2fa-20f390407243,clicked on file <number> times,"{""number"": ""9""}"
548,2dfad3f1-b93f-46aa-a2fa-20f390407243,checked <page-type> page,"{""page-type"": ""session""}"
549,2dfad3f1-b93f-46aa-a2fa-20f390407243,<page-type> page views,"{""page-type"": ""session""}"
550,2dfad3f1-b93f-46aa-a2fa-20f390407243,<poll-answer> quick poll answers,"{""poll-answer"": ""'Yes'""}"
551,2dfad3f1-b93f-46aa-a2fa-20f390407243,<number> file downloads,"{""number"": ""9""}"
552,2dfad3f1-b93f-46aa-a2fa-20f390407243,downloaded file <number> times,"{""number"": ""9""}"
553,2dfad3f1-b93f-46aa-a2fa-20f390407243,participated in poll answering <poll-answer>,"{""poll-answer"": ""'Yes'""}"
554,2dfad3f1-b93f-46aa-a2fa-20f390407243,viewe sesssion page,{}
555,2dfad3f1-b93f-46aa-a2fa-20f390407243,<number> file downloads,"{""number"": ""9""}"
556,2dfad3f1-b93f-46aa-a2fa-20f390407243,<poll-answer> answer in quick poll,"{""poll-answer"": ""'Yes'""}"
557,2dfad3f1-b93f-46aa-a2fa-20f390407243,<page-type> view,"{""page-type"": ""session""}"
558,2dfad3f1-b93f-46aa-a2fa-20f390407243,left a note on page with <page-type> type,"{""page-type"": ""'speaker'""}"
559,2dfad3f1-b93f-46aa-a2fa-20f390407243,work at <company>,"{""company"": ""Abercrombie & Fitch""}"
560,2dfad3f1-b93f-46aa-a2fa-20f390407243,rated page with <page-type> type,"{""page-type"": ""'exhibitor'""}"
561,2dfad3f1-b93f-46aa-a2fa-20f390407243,rated <page-type>s page,"{""page-type"": ""exhibitor'""}"
562,2dfad3f1-b93f-46aa-a2fa-20f390407243,left a note on <page-type>s page,"{""page-type"": ""speaker'""}"
563,2dfad3f1-b93f-46aa-a2fa-20f390407243,work at <company>,"{""company"": ""Abercrombie & Fitch""}"
564,2dfad3f1-b93f-46aa-a2fa-20f390407243,works ar <company>,"{""company"": ""Abercrombie & Fitch""}"
565,2dfad3f1-b93f-46aa-a2fa-20f390407243,<page-type>s page rating,"{""page-type"": ""exhibitor'""}"
566,2dfad3f1-b93f-46aa-a2fa-20f390407243,note on <page-type>s page,"{""page-type"": ""speaker'""}"
567,2dfad3f1-b93f-46aa-a2fa-20f390407243,note about <page-type>,"{""page-type"": ""speaker""}"
568,2dfad3f1-b93f-46aa-a2fa-20f390407243,<page-type> rating,"{""page-type"": ""exhibitor""}"
569,2dfad3f1-b93f-46aa-a2fa-20f390407243,works at <company>,"{""company"": ""Abercrombie & Fitch""}"
570,2dfad3f1-b93f-46aa-a2fa-20f390407243,from <company>,"{""company"": ""Abercrombie & Fitch""}"
571,2dfad3f1-b93f-46aa-a2fa-20f390407243,rated an <page-type>,"{""page-type"": ""exhibitor""}"
572,2dfad3f1-b93f-46aa-a2fa-20f390407243,left a note about <page-type>,"{""page-type"": ""speaker""}"
573,2dfad3f1-b93f-46aa-a2fa-20f390407243,rated an <page-type>,"{""page-type"": ""exhibitor""}"
574,2dfad3f1-b93f-46aa-a2fa-20f390407243,works at <company>,"{""company"": ""Abercrombie & Fitch""}"
575,2dfad3f1-b93f-46aa-a2fa-20f390407243,left a note on <page-type>s page,"{""page-type"": ""speaker'""}"
576,2dfad3f1-b93f-46aa-a2fa-20f390407243,connected <social-network>+,"{""social-network"": ""google""}"
577,2dfad3f1-b93f-46aa-a2fa-20f390407243,written <sentiment> posts,"{""sentiment"": ""positive""}"
578,2dfad3f1-b93f-46aa-a2fa-20f390407243,n't <enjoyment> the event,"{""enjoyment"": ""enjoyed""}"
579,2dfad3f1-b93f-46aa-a2fa-20f390407243,<sentiment> sentiment towards event,"{""sentiment"": ""negative""}"
580,2dfad3f1-b93f-46aa-a2fa-20f390407243,<sentiment> post,"{""sentiment"": ""positive""}"
581,2dfad3f1-b93f-46aa-a2fa-20f390407243,connected <social-network>+,"{""social-network"": ""google""}"
582,2dfad3f1-b93f-46aa-a2fa-20f390407243,connected <social-network>+ account,"{""social-network"": ""google""}"
583,2dfad3f1-b93f-46aa-a2fa-20f390407243,post with <sentiment> sentiment,"{""sentiment"": ""positive""}"
584,2dfad3f1-b93f-46aa-a2fa-20f390407243,n't enjoy the event,{}
585,2dfad3f1-b93f-46aa-a2fa-20f390407243,n't enjoy event,{}
586,2dfad3f1-b93f-46aa-a2fa-20f390407243,written <sentiment> sentiment,"{""sentiment"": ""positive""}"
587,2dfad3f1-b93f-46aa-a2fa-20f390407243,connected <social-network>+,"{""social-network"": ""google""}"
588,2dfad3f1-b93f-46aa-a2fa-20f390407243,n't like the event,{}
589,2dfad3f1-b93f-46aa-a2fa-20f390407243,connected <social-network>+ account,"{""social-network"": ""google""}"
590,2dfad3f1-b93f-46aa-a2fa-20f390407243,composed a <sentiment> post,"{""sentiment"": ""positive""}"
591,2dfad3f1-b93f-46aa-a2fa-20f390407243,linked <social-network>+ account,"{""social-network"": ""google""}"
592,2dfad3f1-b93f-46aa-a2fa-20f390407243,written post with <sentiment> sentiment,"{""sentiment"": ""positive""}"
593,2dfad3f1-b93f-46aa-a2fa-20f390407243,n't really like the event,{}
594,2dfad3f1-b93f-46aa-a2fa-20f390407243,from Vatican city,{}
595,2dfad3f1-b93f-46aa-a2fa-20f390407243,replied to posts about <post-word>,"{""post-word"": ""'concussion'""}"
596,2dfad3f1-b93f-46aa-a2fa-20f390407243,n't enjoy the event,{}
597,2dfad3f1-b93f-46aa-a2fa-20f390407243,replied to post with <post-word>,"{""post-word"": ""'concussion'""}"
598,2dfad3f1-b93f-46aa-a2fa-20f390407243,not <enjoyment> the event,"{""enjoyment"": ""enjoyed""}"
599,2dfad3f1-b93f-46aa-a2fa-20f390407243,<location> set as location,"{""location"": ""Vatican City""}"
600,2dfad3f1-b93f-46aa-a2fa-20f390407243,Search for attendees from <location> n't like the event,"{""location"": ""Vatican City""}"
601,2dfad3f1-b93f-46aa-a2fa-20f390407243,replied to post with <post-word> in its text,"{""post-word"": ""'concussion'""}"
602,2dfad3f1-b93f-46aa-a2fa-20f390407243,replied to posts about <post-word>,"{""post-word"": ""'concussion'""}"
603,2dfad3f1-b93f-46aa-a2fa-20f390407243,<sentiment> sentiment towards event,"{""sentiment"": ""negative""}"
604,2dfad3f1-b93f-46aa-a2fa-20f390407243,<location> location,"{""location"": ""Vatican City""}"
605,2dfad3f1-b93f-46aa-a2fa-20f390407243,live in <location>,"{""location"": ""Vatican City""}"
606,2dfad3f1-b93f-46aa-a2fa-20f390407243,replied to post with <post-word>,"{""post-word"": ""'concussion'""}"
607,2dfad3f1-b93f-46aa-a2fa-20f390407243,n't like the event,{}
608,2dfad3f1-b93f-46aa-a2fa-20f390407243,not <enjoyment> the event,"{""enjoyment"": ""enjoyed""}"
609,2dfad3f1-b93f-46aa-a2fa-20f390407243,replied to post with <post-word>,"{""post-word"": ""'concussion'""}"
610,2dfad3f1-b93f-46aa-a2fa-20f390407243,reside in <location>,"{""location"": ""Vatican City""}"
611,2dfad3f1-b93f-46aa-a2fa-20f390407243,working at <company>,"{""company"": ""Abercrombie & Fitch""}"
612,2dfad3f1-b93f-46aa-a2fa-20f390407243,liked post <number> times,"{""number"": ""5""}"
613,2dfad3f1-b93f-46aa-a2fa-20f390407243,clicked on ad with <post-word>,"{""post-word"": ""'escapist'""}"
614,2dfad3f1-b93f-46aa-a2fa-20f390407243,clicks on ads containing <post-word>,"{""post-word"": ""'escapist'""}"
615,2dfad3f1-b93f-46aa-a2fa-20f390407243,<number> post likes,"{""number"": ""5""}"
616,2dfad3f1-b93f-46aa-a2fa-20f390407243,<company> set as company,"{""company"": ""Abercrombie & Fitch""}"
617,2dfad3f1-b93f-46aa-a2fa-20f390407243,working at <company>,"{""company"": ""Abercrombie & Fitch""}"
618,2dfad3f1-b93f-46aa-a2fa-20f390407243,clicked on <post-word> ad,"{""post-word"": ""'escapist'""}"
619,2dfad3f1-b93f-46aa-a2fa-20f390407243,liked post <number> times,"{""number"": ""5""}"
620,2dfad3f1-b93f-46aa-a2fa-20f390407243,liked post <number> times,"{""number"": ""5""}"
621,2dfad3f1-b93f-46aa-a2fa-20f390407243,<number> likes of posts,"{""number"": ""5""}"
622,2dfad3f1-b93f-46aa-a2fa-20f390407243,working at <company>,"{""company"": ""Abercrombie & Fitch""}"
623,2dfad3f1-b93f-46aa-a2fa-20f390407243,<number> post likes,"{""number"": ""5""}"
624,2dfad3f1-b93f-46aa-a2fa-20f390407243,clicks on ad which mentioned <post-word>,"{""post-word"": ""'escapist'""}"
625,2dfad3f1-b93f-46aa-a2fa-20f390407243,working at <company>,"{""company"": ""Abercrombie & Fitch""}"
626,2dfad3f1-b93f-46aa-a2fa-20f390407243,working at <company>,"{""company"": ""Abercrombie & Fitch""}"
627,2dfad3f1-b93f-46aa-a2fa-20f390407243,<number> posts likes,"{""number"": ""5""}"
628,2dfad3f1-b93f-46aa-a2fa-20f390407243,clicked on ad containing <post-word>,"{""post-word"": ""'escapist'""}"
629,2dfad3f1-b93f-46aa-a2fa-20f390407243,liked post by <mention>,"{""mention"": ""Clay Arnold""}"
630,2dfad3f1-b93f-46aa-a2fa-20f390407243,viewed page with <post-word>,"{""post-word"": ""'beyond'""}"
631,2dfad3f1-b93f-46aa-a2fa-20f390407243,wrote post with <number> replies,"{""number"": ""5""}"
632,2dfad3f1-b93f-46aa-a2fa-20f390407243,viewed page mentioning <post-word>,"{""post-word"": ""'beyond'""}"
633,2dfad3f1-b93f-46aa-a2fa-20f390407243,posts with <number> replies,"{""number"": ""5""}"
634,2dfad3f1-b93f-46aa-a2fa-20f390407243,liked <mention>s post,"{""mention"": ""Clay Arnold'""}"
635,2dfad3f1-b93f-46aa-a2fa-20f390407243,post containing <number> replies,"{""number"": ""5""}"
636,2dfad3f1-b93f-46aa-a2fa-20f390407243,view of page with <post-word> in its text,"{""post-word"": ""'beyond'""}"
637,2dfad3f1-b93f-46aa-a2fa-20f390407243,like of <mention>s post,"{""mention"": ""Clay Arnold'""}"
638,2dfad3f1-b93f-46aa-a2fa-20f390407243,wrote post with <number> replies,"{""number"": ""5""}"
639,2dfad3f1-b93f-46aa-a2fa-20f390407243,liked post by <mention>,"{""mention"": ""Clay Arnold""}"
640,2dfad3f1-b93f-46aa-a2fa-20f390407243,viewed page which contains <post-word>,"{""post-word"": ""'beyond'""}"
641,2dfad3f1-b93f-46aa-a2fa-20f390407243,liked <mention>s post,"{""mention"": ""Clay Arnold'""}"
642,2dfad3f1-b93f-46aa-a2fa-20f390407243,post with <number> comments,"{""number"": ""5""}"
643,2dfad3f1-b93f-46aa-a2fa-20f390407243,view of page which mentioned <post-word>,"{""post-word"": ""'beyond'""}"
644,2dfad3f1-b93f-46aa-a2fa-20f390407243,viewed page with <post-word>,"{""post-word"": ""'beyond'""}"
645,2dfad3f1-b93f-46aa-a2fa-20f390407243,liked post written by <mention>,"{""mention"": ""Clay Arnold""}"
646,2dfad3f1-b93f-46aa-a2fa-20f390407243,wrote post with <number> comments,"{""number"": ""5""}"
647,2dfad3f1-b93f-46aa-a2fa-20f390407243,wrote <sentiment> post,"{""sentiment"": ""positive""}"
648,2dfad3f1-b93f-46aa-a2fa-20f390407243,attended event <number> times,"{""number"": ""4""}"
649,2dfad3f1-b93f-46aa-a2fa-20f390407243,work as Affordable Housting Specialist,{}
650,2dfad3f1-b93f-46aa-a2fa-20f390407243,<position> position,"{""position"": ""Affordable Housing Specialist""}"
651,2dfad3f1-b93f-46aa-a2fa-20f390407243,<number> event attendances,"{""number"": ""4""}"
652,2dfad3f1-b93f-46aa-a2fa-20f390407243,<sentiment> post,"{""sentiment"": ""positive""}"
653,2dfad3f1-b93f-46aa-a2fa-20f390407243,set position to <position>,"{""position"": ""Affordable Housing Specialist""}"
654,2dfad3f1-b93f-46aa-a2fa-20f390407243,wrote post with <sentiment> sentiment,"{""sentiment"": ""positive""}"
655,2dfad3f1-b93f-46aa-a2fa-20f390407243,attended event <number> times,"{""number"": ""4""}"
656,2dfad3f1-b93f-46aa-a2fa-20f390407243,<sentiment> posts,"{""sentiment"": ""positive""}"
657,2dfad3f1-b93f-46aa-a2fa-20f390407243,<position> position,"{""position"": ""Affordable Housing Specialist""}"
658,2dfad3f1-b93f-46aa-a2fa-20f390407243,<number> event attendances,"{""number"": ""4""}"
659,2dfad3f1-b93f-46aa-a2fa-20f390407243,work at <position> position,"{""position"": ""Affordable Housing Specialist""}"
660,2dfad3f1-b93f-46aa-a2fa-20f390407243,wrote <sentiment> post,"{""sentiment"": ""positive""}"
661,2dfad3f1-b93f-46aa-a2fa-20f390407243,attended even <number> times,"{""number"": ""5""}"
662,2dfad3f1-b93f-46aa-a2fa-20f390407243,attended event <number> times,"{""number"": ""4""}"
663,2dfad3f1-b93f-46aa-a2fa-20f390407243,<position> position,"{""position"": ""Affordable Housing Specialist""}"
664,2dfad3f1-b93f-46aa-a2fa-20f390407243,wrote post with  <sentiment> sentiment,"{""sentiment"": ""positive""}"
665,2dfad3f1-b93f-46aa-a2fa-20f390407243,n't <enjoyment> the event,"{""enjoyment"": ""enjoyed""}"
666,2dfad3f1-b93f-46aa-a2fa-20f390407243,rated page containing <post-word>,"{""post-word"": ""'coastal'""}"
667,2dfad3f1-b93f-46aa-a2fa-20f390407243,wrote post with <number> likes,"{""number"": ""2""}"
668,2dfad3f1-b93f-46aa-a2fa-20f390407243,rating for page about <post-word>,"{""post-word"": ""'coastal'""}"
669,2dfad3f1-b93f-46aa-a2fa-20f390407243,post liked <number> times,"{""number"": ""2""}"
670,2dfad3f1-b93f-46aa-a2fa-20f390407243,<sentiment> <post-word>s towards the event,"{""sentiment"": ""negative"", ""post-word"": ""feeling""}"
671,2dfad3f1-b93f-46aa-a2fa-20f390407243,n't <enjoyment> the event,"{""enjoyment"": ""enjoyed""}"
672,2dfad3f1-b93f-46aa-a2fa-20f390407243,written post which was liked <number> times,"{""number"": ""2""}"
673,2dfad3f1-b93f-46aa-a2fa-20f390407243,rated page mentioning <post-word>,"{""post-word"": ""'coastal'""}"
674,2dfad3f1-b93f-46aa-a2fa-20f390407243,rated page with <post-word> word,"{""post-word"": ""'coastal'""}"
675,2dfad3f1-b93f-46aa-a2fa-20f390407243,n't like the event,{}
676,2dfad3f1-b93f-46aa-a2fa-20f390407243,posted something liked <number> times,"{""number"": ""2""}"
677,2dfad3f1-b93f-46aa-a2fa-20f390407243,wrote post with <number> likes,"{""number"": ""2""}"
678,2dfad3f1-b93f-46aa-a2fa-20f390407243,n't <enjoyment> the event,"{""enjoyment"": ""enjoyed""}"
679,2dfad3f1-b93f-46aa-a2fa-20f390407243,rated page containing <post-word>,"{""post-word"": ""'coastal'""}"
680,2dfad3f1-b93f-46aa-a2fa-20f390407243,wrote post which was liked <number> times,"{""number"": ""2""}"
681,2dfad3f1-b93f-46aa-a2fa-20f390407243,rated page with <post-word> word,"{""post-word"": ""'coastal'""}"
682,2dfad3f1-b93f-46aa-a2fa-20f390407243,n't <enjoyment> the event,"{""enjoyment"": ""enjoyed""}"
683,2dfad3f1-b93f-46aa-a2fa-20f390407243,attended 'Happy Hippopotamuss<number><number> event,"{""number"": ""7'""}"
684,2dfad3f1-b93f-46aa-a2fa-20f390407243,participated in poll once,{}
685,2dfad3f1-b93f-46aa-a2fa-20f390407243,rated <page-type>s page,"{""page-type"": ""exhibitor'""}"
686,2dfad3f1-b93f-46aa-a2fa-20f390407243,attended 'Happy Hippopotamuss<number><number> event,"{""number"": ""7'""}"
687,2dfad3f1-b93f-46aa-a2fa-20f390407243,left rating on page with <page-type> type,"{""page-type"": ""'exhibitor'""}"
688,2dfad3f1-b93f-46aa-a2fa-20f390407243,voted in poll,{}
689,2dfad3f1-b93f-46aa-a2fa-20f390407243,voted in <number> poll,"{""number"": ""1""}"
690,2dfad3f1-b93f-46aa-a2fa-20f390407243,attended 'Happy Hippopotamuss<number><number>,"{""number"": ""7'""}"
691,2dfad3f1-b93f-46aa-a2fa-20f390407243,rated page with <page-type> type,"{""page-type"": ""'exhibitor'""}"
692,2dfad3f1-b93f-46aa-a2fa-20f390407243,answerted <number> poll,"{""number"": ""1""}"
693,2dfad3f1-b93f-46aa-a2fa-20f390407243,rated <page-type>,"{""page-type"": ""exhibitor""}"
694,2dfad3f1-b93f-46aa-a2fa-20f390407243,attended 'Happy Hippopotamuss<number><number> event,"{""number"": ""7'""}"
695,2dfad3f1-b93f-46aa-a2fa-20f390407243,rated <page-type>,"{""page-type"": ""exhibitor""}"
696,2dfad3f1-b93f-46aa-a2fa-20f390407243,attended 'Happy Hippopotamuss<number><number>,"{""number"": ""7'""}"
697,2dfad3f1-b93f-46aa-a2fa-20f390407243,voted in poll once,{}
698,2dfad3f1-b93f-46aa-a2fa-20f390407243,rated <page-type>s page,"{""page-type"": ""exhibitor'""}"
699,2dfad3f1-b93f-46aa-a2fa-20f390407243,voted in single poll,{}
700,2dfad3f1-b93f-46aa-a2fa-20f390407243,attended 'Happy Hippopotamuss<number><number>,"{""number"": ""7'""}"
701,59d09959-5836-494f-9176-7a11a449b2fa,clicked on ad by <company>,"{""company"": ""'Acsis Inc.'""}"
702,59d09959-5836-494f-9176-7a11a449b2fa,mentioned <mention>,"{""mention"": ""Steven Owens""}"
703,59d09959-5836-494f-9176-7a11a449b2fa,participated in a polls <number> times,"{""number"": ""4""}"
704,59d09959-5836-494f-9176-7a11a449b2fa,mentioned <mention>,"{""mention"": ""Steven Owens""}"
705,59d09959-5836-494f-9176-7a11a449b2fa,participated in <number> polls,"{""number"": ""4""}"
706,59d09959-5836-494f-9176-7a11a449b2fa,converted on the <company> ad ,"{""company"": ""'Acsis Inc.'""}"
707,59d09959-5836-494f-9176-7a11a449b2fa,wrote a post about <mention>,"{""mention"": ""Steven Owens""}"
708,59d09959-5836-494f-9176-7a11a449b2fa,clicked on advertisement by 'Acisi Inc.',{}
709,59d09959-5836-494f-9176-7a11a449b2fa,took <number> polls,"{""number"": ""4""}"
710,59d09959-5836-494f-9176-7a11a449b2fa,named <first-name>,"{""first-name"": ""Petra""}"
711,59d09959-5836-494f-9176-7a11a449b2fa,viewed page contains <post-word>,"{""post-word"": ""'adsorbable'""}"
712,59d09959-5836-494f-9176-7a11a449b2fa,a post with <number> likes ,"{""number"": ""8""}"
713,59d09959-5836-494f-9176-7a11a449b2fa,posted a content with <number> likes,"{""number"": ""8""}"
714,59d09959-5836-494f-9176-7a11a449b2fa,visited page contains <post-word>,"{""post-word"": ""'adsorbable'""}"
715,59d09959-5836-494f-9176-7a11a449b2fa,called <first-name>,"{""first-name"": ""Petra""}"
716,59d09959-5836-494f-9176-7a11a449b2fa,name is <first-name>,"{""first-name"": ""Petra""}"
717,59d09959-5836-494f-9176-7a11a449b2fa,opened page with <post-word>,"{""post-word"": ""'adsorbable'""}"
718,59d09959-5836-494f-9176-7a11a449b2fa,posted a message with <number> likes,"{""number"": ""8""}"
719,59d09959-5836-494f-9176-7a11a449b2fa,<enjoyment> the event,"{""enjoyment"": ""enjoyed""}"
720,59d09959-5836-494f-9176-7a11a449b2fa,wrote <number> posts,"{""number"": ""2""}"
721,59d09959-5836-494f-9176-7a11a449b2fa,clicked on ad by <company>,"{""company"": ""'Acsis Inc.'""}"
722,59d09959-5836-494f-9176-7a11a449b2fa,posted <number> messages,"{""number"": ""2""}"
723,59d09959-5836-494f-9176-7a11a449b2fa,clicked on ad by <company>,"{""company"": ""'Acsis Inc.'""}"
724,59d09959-5836-494f-9176-7a11a449b2fa,<enjoyment> the event,"{""enjoyment"": ""enjoyed""}"
725,59d09959-5836-494f-9176-7a11a449b2fa,clicked on <number> ads,"{""number"": ""2""}"
726,59d09959-5836-494f-9176-7a11a449b2fa,rated with <number> stars <page-type>s page,"{""number"": ""2"", ""page-type"": ""speaker'""}"
727,59d09959-5836-494f-9176-7a11a449b2fa,rated <page-type> with <number> stars,"{""number"": ""2"", ""page-type"": ""speaker""}"
728,59d09959-5836-494f-9176-7a11a449b2fa,clicked on ads <number> times,"{""number"": ""2""}"
729,59d09959-5836-494f-9176-7a11a449b2fa,rated page contains <post-word>,"{""post-word"": ""'pragmatic'""}"
730,59d09959-5836-494f-9176-7a11a449b2fa,viewed page contains <post-word>,"{""post-word"": ""'adsorbable'""}"
731,59d09959-5836-494f-9176-7a11a449b2fa,participated in <number> polls,"{""number"": ""4""}"
732,59d09959-5836-494f-9176-7a11a449b2fa,contacts voted <number> times,"{""number"": ""4""}"
733,59d09959-5836-494f-9176-7a11a449b2fa,leave a rate on page with <post-word>,"{""post-word"": ""'pragmatic'""}"
734,59d09959-5836-494f-9176-7a11a449b2fa,viewed page with <post-word>,"{""post-word"": ""'adsorbable'""}"
735,59d09959-5836-494f-9176-7a11a449b2fa,participated in <number> polls,"{""number"": ""4""}"
736,59d09959-5836-494f-9176-7a11a449b2fa,connected Google +,{}
737,59d09959-5836-494f-9176-7a11a449b2fa,took a not on page with <post-word>,"{""post-word"": ""'coastal'""}"
738,59d09959-5836-494f-9176-7a11a449b2fa,created a not on page contains <post-word>,"{""post-word"": ""'coastal'""}"
739,59d09959-5836-494f-9176-7a11a449b2fa,voted <number> times,"{""number"": ""4""}"
740,59d09959-5836-494f-9176-7a11a449b2fa,Google + account,{}
741,59d09959-5836-494f-9176-7a11a449b2fa,post with <number> replies,"{""number"": ""9""}"
742,59d09959-5836-494f-9176-7a11a449b2fa,viewed <page-type> page,"{""page-type"": ""sponsor""}"
743,59d09959-5836-494f-9176-7a11a449b2fa,rated page with <number> stars,"{""number"": ""2""}"
744,59d09959-5836-494f-9176-7a11a449b2fa,content with <number> replies,"{""number"": ""9""}"
745,59d09959-5836-494f-9176-7a11a449b2fa,viewed <page-type>,"{""page-type"": ""sponsor""}"
